1.798532617187500000e+04,3.243850195312500000e+04,1.446941113281250000e+04,1.252774169921875000e+03,6.753851562500000000e+04,5.710337402343750000e+03,4.180504687500000000e+04,2.294098242187500000e+04,7.417799804687500000e+03,1.106265625000000000e+04,1.395625375000000000e+06,1.838167480468750000e+03,4.971333312988281250e+02,1.665968359375000000e+04,2.117945312500000000e+04,1.931544843750000000e+05,3.642290527343750000e+03,5.506048583984375000e+02,4.517665100097656250e+02,3.013865722656250000e+03,1.751233367919921875e+02,1.045757934570312500e+03,5.846415039062500000e+03,1.587259863281250000e+04,5.092725000000000000e+04,1.173741943359375000e+03,4.758368225097656250e+02,6.473597412109375000e+02,7.748915039062500000e+03,2.205594482421875000e+03
6.916523925781250000e+03,3.153510093688964844e+01,1.021294616699218750e+03,3.702411499023437500e+02,3.117255126953125000e+03,2.024736572265625000e+03,1.615806518554687500e+03,2.156872558593750000e+03,1.169764941406250000e+04,9.674439453125000000e+03,2.230021240234375000e+03,5.261905625000000000e+05,7.391830078125000000e+03,8.974271484375000000e+03,3.518835205078125000e+03,3.701492578125000000e+04,4.700520507812500000e+03,9.894293945312500000e+03,7.955466308593750000e+03,1.258622512817382812e+02,4.934973144531250000e+02,5.363253906250000000e+04,1.034549902343750000e+04,1.129345703125000000e+03,4.449659179687500000e+03,2.334439843750000000e+04,1.396924902343750000e+04,8.766950195312500000e+03,1.471873535156250000e+04,2.617020703125000000e+04
1.126535278320312500e+03,1.154991073608398438e+02,1.195084228515625000e+03,3.048450012207031250e+02,1.542405761718750000e+03,3.627868164062500000e+03,4.104941894531250000e+03,1.525975799560546875e+02,1.837533593750000000e+04,3.994575683593750000e+03,4.004889526367187500e+02,2.545222900390625000e+03,2.128648906250000000e+05,1.447622924804687500e+03,1.060991592407226562e+02,2.888445556640625000e+03,2.514899658203125000e+03,2.125500585937500000e+04,2.542093261718750000e+03,7.987068176269531250e+01,6.951313964843750000e+03,1.540066772460937500e+03,5.403512573242187500e+02,3.269202575683593750e+02,4.269224121093750000e+03,1.024803833007812500e+03,2.387508203125000000e+04,3.322481689453125000e+03,5.698831542968750000e+03,6.263464965820312500e+02
1.389072753906250000e+03,1.296506469726562500e+03,3.381197021484375000e+03,5.148159179687500000e+03,3.032887695312500000e+03,7.009898437500000000e+03,2.401563085937500000e+04,1.246683789062500000e+04,5.945435058593750000e+03,1.620121875000000000e+05,1.819091796875000000e+04,4.250655761718750000e+03,1.492140502929687500e+03,9.020592500000000000e+05,1.419642968750000000e+04,8.420554687500000000e+03,2.593866015625000000e+04,1.172000732421875000e+03,1.341757812500000000e+03,2.818568750000000000e+04,2.376065521240234375e+02,1.389275024414062500e+03,2.962936523437500000e+04,3.063992187500000000e+04,2.218489375000000000e+05,2.945374450683593750e+02,1.595645507812500000e+03,8.526011962890625000e+02,4.779785156250000000e+02,1.386611132812500000e+04
6.315839355468750000e+03,4.900208129882812500e+02,7.536990234375000000e+03,7.794559326171875000e+02,1.475511230468750000e+03,4.658503417968750000e+03,7.766322656250000000e+04,6.002527343750000000e+03,2.414805419921875000e+03,1.894856201171875000e+03,1.386469238281250000e+04,1.272258300781250000e+03,1.271628112792968750e+02,1.087433398437500000e+04,1.961609843750000000e+05,2.473632421875000000e+04,2.898504882812500000e+03,6.781858062744140625e+01,5.309448623657226562e+01,6.527291503906250000e+03,1.206173706054687500e+01,3.275661926269531250e+02,1.141753906250000000e+03,2.480009375000000000e+04,6.605580468750000000e+04,2.765096435546875000e+02,6.350819015502929688e+01,9.791587066650390625e+01,2.748231506347656250e+02,4.300089721679687500e+02
6.649959375000000000e+04,3.666439208984375000e+02,5.929152734375000000e+04,2.270449218750000000e+03,2.161075781250000000e+05,3.418880859375000000e+04,1.407988593750000000e+05,2.918129882812500000e+04,3.527586328125000000e+04,7.755447753906250000e+03,1.356701250000000000e+05,1.822601367187500000e+04,3.467156738281250000e+03,8.441737304687500000e+03,2.771482226562500000e+04,1.125205625000000000e+06,3.783489746093750000e+03,2.347766601562500000e+03,1.933486328125000000e+03,1.503433349609375000e+03,4.949389648437500000e+02,1.158669140625000000e+04,4.808959472656250000e+03,1.016151367187500000e+04,3.280251953125000000e+04,7.823613281250000000e+03,3.289774902343750000e+03,4.336092773437500000e+03,1.215418066406250000e+04,3.991389648437500000e+03
8.410008544921875000e+02,6.913031005859375000e+01,5.291165771484375000e+02,9.147876586914062500e+02,4.643158874511718750e+02,6.296464233398437500e+02,7.327896972656250000e+03,4.184678222656250000e+03,3.164519287109375000e+03,1.407766601562500000e+04,1.547137329101562500e+03,1.463530639648437500e+03,2.017402343750000000e+03,1.993093554687500000e+04,2.772561767578125000e+03,2.599722656250000000e+03,1.014230625000000000e+05,7.922838745117187500e+02,4.889892578125000000e+02,7.182051269531250000e+03,5.636193084716796875e+01,2.807965576171875000e+03,1.460947070312500000e+04,2.385348046875000000e+04,3.414356250000000000e+04,1.008450698852539062e+02,1.907852905273437500e+03,7.340844726562500000e+02,1.837722167968750000e+02,1.385510839843750000e+04
8.492024414062500000e+03,3.831304931640625000e+01,1.301018750000000000e+04,1.211234765625000000e+04,4.908514160156250000e+03,5.357914062500000000e+04,2.909563964843750000e+03,2.854498596191406250e+02,2.241646250000000000e+05,3.980380126953125000e+03,6.111901245117187500e+02,6.131591796875000000e+03,2.202217578125000000e+04,2.119874511718750000e+03,1.698818664550781250e+02,3.145803466796875000e+03,1.242042724609375000e+03,4.792855312500000000e+05,2.664407226562500000e+03,3.832694091796875000e+02,2.079603515625000000e+03,2.704724365234375000e+03,4.057978210449218750e+02,1.105652709960937500e+03,1.595463867187500000e+03,1.784353759765625000e+03,3.481222656250000000e+04,1.057470214843750000e+04,1.127150390625000000e+04,1.228099731445312500e+03
3.475664062500000000e+02,1.390031147003173828e+01,4.376682128906250000e+02,6.236680297851562500e+02,5.045899047851562500e+02,6.954179687500000000e+02,3.384896850585937500e+02,1.416591644287109375e+02,4.428162597656250000e+03,1.161226074218750000e+04,5.487112426757812500e+02,3.584186279296875000e+03,3.134990478515625000e+03,1.141914062500000000e+03,7.951533508300781250e+01,2.009072753906250000e+03,7.650503540039062500e+02,3.174951416015625000e+03,7.941853125000000000e+04,2.594681358337402344e+01,2.637578125000000000e+03,3.410479980468750000e+03,2.436499481201171875e+02,8.938353729248046875e+01,6.213623046875000000e+02,2.079238037109375000e+03,6.178610351562500000e+03,2.598281738281250000e+03,4.294484375000000000e+03,6.243208618164062500e+02
8.489112548828125000e+02,6.117808837890625000e+02,4.960018066406250000e+03,1.100189697265625000e+03,1.244390380859375000e+03,2.689771972656250000e+03,2.502054492187500000e+04,9.043872070312500000e+02,2.509466552734375000e+03,2.437251220703125000e+03,1.621336547851562500e+03,4.356625366210937500e+01,1.043599395751953125e+02,2.338884960937500000e+04,5.957146972656250000e+03,1.222468261718750000e+03,7.529169921875000000e+03,1.298342590332031250e+02,1.985754585266113281e+01,5.961346875000000000e+04,1.151887416839599609e+01,2.362021827697753906e+01,1.242338500976562500e+03,7.780701171875000000e+03,6.153441406250000000e+04,1.243883705139160156e+01,6.755630493164062500e+01,1.180032920837402344e+01,5.995121383666992188e+01,4.565807189941406250e+02
5.772459030151367188e+01,5.178130626678466797e+00,1.309271545410156250e+02,5.034195709228515625e+01,3.248733520507812500e+02,9.936603393554687500e+02,6.717624664306640625e+01,7.333446979522705078e+00,3.285316162109375000e+03,1.350132080078125000e+03,5.266079711914062500e+01,1.131354598999023438e+02,5.876324218750000000e+03,2.333808135986328125e+02,1.447536659240722656e+01,1.536077423095703125e+02,6.617060852050781250e+01,1.888373413085937500e+03,1.851222900390625000e+03,6.053211688995361328e+00,8.066209375000000000e+04,2.099702453613281250e+02,1.091949081420898438e+02,3.495271911621093750e+02,1.397215728759765625e+02,8.676713562011718750e+01,5.262061523437500000e+03,3.126541137695312500e+02,1.067105834960937500e+03,4.297842407226562500e+01
1.613221923828125000e+03,1.019835853576660156e+01,3.182799072265625000e+02,2.263793029785156250e+02,7.043318481445312500e+02,5.689699707031250000e+02,6.705714721679687500e+02,1.013273498535156250e+03,4.118971191406250000e+03,7.303153320312500000e+03,9.904527587890625000e+02,3.703947656250000000e+04,3.951571777343750000e+03,2.806734375000000000e+03,6.461104736328125000e+02,1.622228906250000000e+04,6.263191894531250000e+03,3.877919189453125000e+03,6.167703125000000000e+03,4.926926803588867188e+01,4.703434753417968750e+02,1.154672500000000000e+05,1.277218872070312500e+03,4.856284790039062500e+02,7.600500488281250000e+02,9.466898437500000000e+03,1.248366894531250000e+04,4.492833984375000000e+03,9.146239257812500000e+03,1.006807421875000000e+04
1.032750488281250000e+03,2.176026123046875000e+03,2.432545898437500000e+03,1.260009033203125000e+03,4.504320312500000000e+03,2.451941650390625000e+03,9.248260742187500000e+03,2.122173828125000000e+03,3.491437744140625000e+03,5.355013281250000000e+04,5.644510253906250000e+03,8.629309570312500000e+03,1.127564575195312500e+03,2.334894335937500000e+04,1.798206176757812500e+03,4.186234863281250000e+03,1.688113281250000000e+04,8.475724487304687500e+02,3.289431152343750000e+02,1.366520141601562500e+03,1.673535308837890625e+02,1.032630371093750000e+03,1.003179062500000000e+06,2.803150781250000000e+04,6.945202343750000000e+04,4.336087646484375000e+02,3.009979736328125000e+03,4.445972900390625000e+02,5.828177490234375000e+02,3.173254492187500000e+04
2.790371826171875000e+03,1.620487304687500000e+03,2.933520507812500000e+03,3.823413330078125000e+03,2.308776367187500000e+03,9.445511718750000000e+03,5.896188281250000000e+04,1.800326953125000000e+04,1.583413574218750000e+04,1.171729296875000000e+04,1.404540820312500000e+04,3.514231567382812500e+02,3.634386291503906250e+02,2.220849218750000000e+04,2.780297460937500000e+04,1.066119140625000000e+04,2.533160937500000000e+04,6.222544555664062500e+02,8.375597381591796875e+01,7.210545410156250000e+03,6.816546020507812500e+02,1.888516387939453125e+02,2.744624414062500000e+04,4.896240937500000000e+05,1.196174453125000000e+05,1.590556182861328125e+02,8.670554809570312500e+02,1.140356903076171875e+02,1.398079986572265625e+02,1.550247680664062500e+03
7.117250000000000000e+03,1.254341796875000000e+05,5.663298828125000000e+04,2.436581054687500000e+04,1.202768164062500000e+04,2.600306445312500000e+04,1.037640125000000000e+06,2.721158984375000000e+04,1.847828710937500000e+04,4.329548437500000000e+04,3.761307031250000000e+04,2.680440673828125000e+03,5.090623046875000000e+03,2.053202031250000000e+05,8.363742187500000000e+04,3.252456640625000000e+04,4.091335937500000000e+04,1.295402587890625000e+03,1.683558715820312500e+03,6.656305468750000000e+04,4.050166320800781250e+02,9.686130371093750000e+02,8.993528125000000000e+04,1.397857187500000000e+05,6.163358500000000000e+06,5.630667724609375000e+02,1.737795288085937500e+03,7.126928710937500000e+02,1.271716430664062500e+03,7.489703613281250000e+03
